COD_BARRAS;PRODUTO_ID;NOMEORDER;FORNECEDOR;LOCALIZACAO;TRIBUTACAO;NCM;ALIQUOTA_NCM;CST_PIS;CST_COFINS;NATUREZA_RECEITA_PIS_COFINS;PADRAO_COMISSAO;DESCONTO_MAXIMO;QUANTIDADEORDER;TABELA;VENDA;PROMOCAO;VALOR_ULT_COMPRA;MARGEM;TOTAL_PRVENDA;TOTAL_PRPROMOCAO;TOTAL_PRCOMPRA
7896000625151;27468;CHUPETA KUKA SUPER VENT. Nº01;PERFUMARIA HIGIENE E LIMPEZA;;18 %;39249000;0;49;49;   ;0;0;0;;6,73000001907349;0;3,40000009536743;97,9411714794728;0;0;0
7896033255110;16479;CHUPETA LILLO;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;5;0;;5,38000011444092;0;3,58999991416931;49,8607310046634;0;0;0
7896033255219;16480;CHUPETA LILLO;PERFUMARIA HIGIENE E LIMPEZA;;18 %;39249000;0;49;49;   ;0;5;0;;4,53000020980835;0;3,01999998092651;50,000007894655;0;0;0
7896033291217;22551;CHUPETA LILLO BA RECEM NASCIDO;PERFUMARIA HIGIENE E LIMPEZA;;18 %;39249000;36,48;49;49;   ;0;5;0;;1,98000001907349;0;1,29999995231628;52,3076993614967;0;0;0
7896033205238;23510;CHUPETA LILLO C.POOH;PERFUMARIA HIGIENE E LIMPEZA;;18 %;39249000;0;49;49;   ;0;5;0;;6,53000020980835;0;4,34999990463257;50,1149506429683;0;0;0
7896033293419;23511;CHUPETA LILLO CLASSICA SIL/ORTOD.;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;36,48;49;49;   ;0;5;0;;2,94000005722046;0;1,96000003814697;50;0;0;0
7896033251730;45799;CHUPETA LILLO FUNNY AMOR ORTO F1 - AZUL;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;19,9899997711182;0;14,289999961853;39,88803236166;0;0;0
7896033251747;45800;CHUPETA LILLO FUNNY AMOR ORTO F1 - ROSA;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;19,9899997711182;0;14,289999961853;39,88803236166;0;0;0
7896033254939;21496;CHUPETA LILLO SNOOPY BICO SILICONE;PERFUMARIA HIGIENE E LIMPEZA;;18 %;39249000;0;49;49;   ;0;5;0;;5,76000022888184;0;3,42000007629395;68,4210555668646;0;0;0
7896033252515;21494;CHUPETA LILLO SNOOPY SILICONE;PERFUMARIA HIGIENE E LIMPEZA;;18 %;39249000;0;49;49;   ;0;5;0;;6,05000019073486;0;3,58999991416931;68,5236862222814;0;0;0
7896033253291;21495;CHUPETA LILLO VENTILACAO EXTRA;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;5;0;;2,40000009536743;0;1,4099999666214;70,2127767505018;0;0;0
7896033293792;21497;CHUPETA LILLO VENTILACAO EXTRA;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;5;0;;2,40000009536743;0;1,48000001907349;62,1621665160441;0;0;0
7896033253499;21498;CHUPETA LILLO VENTILACAO EXTRA;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;5;0;;2,65000009536743;0;1,55999994277954;69,8718072159525;0;0;0
7898179460076;32236;CHUPETA MAMITA;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;5;0;;2,20000004768372;0;0;0;0;0;0
7898179460540;32237;CHUPETA MAMITA AZUL;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;2,20000004768372;0;0;0;0;0;0
7897371801168;42748;CHUPETA NUK Nº 1 TRANSPARENTE 1 UNID.;PERFUMARIA HIGIENE E LIMPEZA;;18 %;39249000;0;49;49;   ;0;5;0;;19,5;0;13,710000038147;42,2319470878397;0;0;0
7897371801175;42749;CHUPETA NUK Nº 2 TRANSPARENTE 1 UNID.;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;5;0;;19,5;0;13,710000038147;42,2319470878397;0;0;0
7898012498723;46327;CHUPETA PETITA  CRISTAL ORTO. TAMANHO 1;PERFUMARIA HIGIENE E LIMPEZA;;ST;30049099;0;04;04;002;0;0;0;;9,5;0;6,75;40,7407407407407;0;0;0
7898012498198;45990;CHUPETA PETITA CHERIE VENT ROSA ORTO Nº1;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;0;0;;7,5;0;5,13000011444092;46,1988271479283;0;0;0
7898012498259;45831;CHUPETA PETITA CHERIE VENT ROSA ORTOD Nº2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;7,5;0;5,13000011444092;46,1988271479283;0;0;0
7898012496361;45834;CHUPETA PETITA CRISTAL ORTOD ROSA Nº2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;7,5;0;5,46000003814697;37,3626364029361;0;0;0
7898012496354;45835;CHUPETA PETITA CRISTAL ORTOD.AZUL Nº 2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;7,5;0;5,46000003814697;37,3626364029361;0;0;0
7898012496231;45836;CHUPETA PETITA CRISTAL REDONDO AZUL Nº2;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;0;0;;7,5;0;5,46000003814697;37,3626364029361;0;0;0
7898012490857;47678;CHUPETA PETITA CRYSTAL ORTO URSO AZUL FASE 1;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;0;0;;9,5;0;7,80000019073486;21,794868816599;0;0;0
7898012498181;46328;CHUPETA PETITA DUKE  AZUL ORTO. TAMANHO 1;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;8,98999977111816;0;5,55000019073486;61,9819722912085;0;0;0
7898012493513;45841;CHUPETA PETITA FANTASY AZUL BICO ORTOD Nº2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;6;0;4,07000017166138;47,4201412023724;0;0;0
7898012493582;45842;CHUPETA PETITA FANTASY AZUL REDOND Nº2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;6;0;4,07000017166138;47,4201412023724;0;0;0
7898012493506;45843;CHUPETA PETITA FANTASY ROSA ORTOD Nº2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;6;0;4,07000017166138;47,4201412023724;0;0;0
7898012493537;45844;CHUPETA PETITA FANTASY ROSA REDONDO Nº2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;6;0;4,07000017166138;47,4201412023724;0;0;0
7898012496897;45832;CHUPETA PETITA ORTOD. Nº2 AZUL;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;9,5;0;5,98999977111816;58,5976688314066;0;0;0
7898012496903;45838;CHUPETA PETITA ORTOD. ROSA Nº2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;9,5;0;5,98999977111816;58,5976688314066;0;0;0
7898012498730;47677;CHUPETA PETITA PETIT CRISTAL ORTO AZUL FASE 1;PERFUMARIA HIGIENE E LIMPEZA;;ST;30049099;0;04;04;002;0;0;0;;9,5;0;6,75;40,7407407407407;0;0;0
7898012498693;45845;CHUPETA PETITA PETIT CRISTAL ORTOD AZUL Nº2;PERFUMARIA HIGIENE E LIMPEZA;;18 %;39249000;0;49;49;   ;0;0;0;;8,5;0;6,05000019073486;40,4958633392629;0;0;0
7898012498686;45846;CHUPETA PETITA PETIT CRISTAL ORTOD. ROSA Nº2;PERFUMARIA HIGIENE E LIMPEZA;;18 %;39249000;0;49;49;   ;0;0;0;;8,5;0;6,05000019073486;40,4958633392629;0;0;0
7898012496941;45833;CHUPETA PETITA REDONDO Nº2  AZUL;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;6;0;4,23999977111816;41,5094416011653;0;0;0
7898012496958;45839;CHUPETA PETITA REDONDO ROSA Nº2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;6;0;4,23000001907349;41,8439709916173;0;0;0
7898012497061;46202;CHUPETA PETITA VENT ORTO AZUL 2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;7;0;4,98999977111816;40,2805675566481;0;0;0
7898012497207;46205;CHUPETA PETITA VENT ORTODONT AZUL1;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;0;0;;7;0;4,98999977111816;40,2805675566481;0;0;0
7898012497214;46207;CHUPETA PETITA VENT ORTODONT ROSA1;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;0;0;;7;0;4,98999977111816;40,2805675566481;0;0;0
7898012497139;46203;CHUPETA PETITA VENT REDONDA AZUL1;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;0;0;;7;0;4,98999977111816;40,2805675566481;0;0;0
7898012497146;46204;CHUPETA PETITA VENT REDONDA ROSA1;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;0;0;;7;0;4,98999977111816;40,2805675566481;0;0;0
7898012498242;45840;CHUPETA PETITA VENTILADA ORTOD AZUL Nº2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;6;0;5,13000011444092;16,9590617183426;0;0;0
7898012497078;45848;CHUPETA PETITA VENTILADA ORTOD. ROSA Nº2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;6;0;4,23000001907349;41,8439709916173;0;0;0
7898012496996;45847;CHUPETA PETITA VENTILADA REDONDO AZUL Nº2;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;0;0;;6;0;4,98999977111816;20,2404864771269;0;0;0
7898012497009;45849;CHUPETA PETITA VENTILADA REDONDO ROSA Nº2;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;6;0;4,98999977111816;20,2404864771269;0;0;0
7898012496224;45837;CHUPETA PETITTA CRISTAL REDONDO ROSA Nº2;PERFUMARIA HIGIENE E LIMPEZA;;18 %;39249000;0;49;49;   ;0;0;0;;7,5;0;5,46000003814697;37,3626364029361;0;0;0
7896381303518;33399;CHUPETA PITUCA;PERFUMARIA HIGIENE E LIMPEZA;;18 %;40149090;0;49;49;   ;0;0;0;;4,40000009536743;0;3,59999990463257;22,2222281091009;0;0;0
;14673;CHUPETA SOFT BABY 612 SILICONE;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;5;0;;2,78999996185303;0;1,99000000953674;40,2010024363024;0;0;0
;14672;CHUPETA SOFT BABY 812 SILICONE;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;5;0;;2,78999996185303;0;1,99000000953674;40,2010024363024;0;0;0
7896982909201;48106;CHUPETA SOFT COMFORT RED. SILICONE SOFT COMFORT SI;PERFUMARIA HIGIENE E LIMPEZA;;ST;39269040;0;49;49;   ;0;0;0;;12,5;0;0;0;0;0;0
7898179460984;46769;CHUPETA VENTILADA SILI ACHAT ORTODON COLO BAG C/25;BELEM JARDIM;;ST;39269040;0;49;49;   ;0;0;0;;3,5;0;0;0;0;0;0
7898179460977;46462;CHUPETA VENTILADA SILI RED COLOR BAG C/25 PREMIUM ;WELLA;;ST;39269040;0;49;49;   ;0;0;0;;4,5;0;0;0;0;0;0
7896256040722;33273;CHÁ DE CAMOMILA;NATURALIFE;;ST;12116000;0;49;49;   ;0;0;0;;3,59999990463257;0;0;0;0;0;0
7896256040692;33284;CHÁ DE CAPIM-CIDEIRA;NATURALIFE;;ST;12116000;0;49;49;   ;0;10;0;;2,40000009536743;0;0;0;0;0;0
7896256040661;33283;CHÁ DE CARQUEJA;NATURALIFE;;ST;12116000;0;49;49;   ;0;10;0;;1,70000004768372;0;0;0;0;0;0
7896256040654;33282;CHÁ DE CAVALINHA;NATURALIFE;;ST;12116000;0;49;49;   ;0;10;0;;3;0;0;0;0;0;0
7896256041125;33279;CHÁ DE ERVA-DOCE;NATURALIFE;;ST;12116000;0;49;49;   ;0;10;0;;7,40000009536743;0;0;0;0;0;0
7896256040715;33281;CHÁ DE ESPINHEIRA SANTA;NATURALIFE;;ST;12116000;0;49;49;   ;0;10;0;;2,40000009536743;0;0;0;0;0;0
7896256040814;33280;CHÁ DE HIBISCO;NATURALIFE;;ST;12116000;0;49;49;   ;0;10;0;;3,5;0;0;0;0;0;0
7896256041002;33290;CHÁ DE HORTELÃ;NATURALIFE;;ST;12116000;0;49;49;   ;0;10;0;;3,29999995231628;0;0;0;0;0;0
7896256030549;33289;CHÁ DE SENE;NATURALIFE;;ST;09022000;0;49;49;   ;0;10;0;;1,89999997615814;0;0;0;0;0;0
7896256041095;33292;CHÁ MATE;NATURALIFE;;ST;12116000;0;49;49;   ;0;10;0;;2,59999990463257;0;0;0;0;0;0
7896256041576;33342;CHÁ MATE;NATURALIFE;;ST;12116000;0;49;49;   ;0;10;0;;3,5;0;0;0;0;0;0
7896256041101;33293;CHÁ MATE TOSTADO;NATURALIFE;;ST;12116000;0;49;49;   ;0;10;0;;2,59999990463257;0;0;0;0;0;0
7896256041569;33286;CHÁ SENE;NATURALIFE;;ST;12116000;0;49;49;   ;0;10;0;;4,5;0;0;0;0;0;0
7896256041552;33285;CHÁ VERDE;NATURALIFE;;ST;12116000;0;49;49;   ;0;10;0;;8,30000019073486;0;0;0;0;0;0
7896256041019;33288;CHÁ VERDE;NATURALIFE;;ST;09022000;0;49;49;   ;0;10;0;;7,5;0;0;0;0;0;0
7896382705397;29474;CIALIS;ELI LILLY / KEFLEX;;ST;30049099;26,33;04;04;002;0;10;0;639,77;639,77001953125;0;240,850006103516;165,630061581265;0;0;0
7896382703614;13004;CIALIS 20MG C/2;ELI LILLY / LOGISTICA;;ST;30049079;26,33;04;04;002;0;10;0;175,99;175,990005493164;0;57,6500015258789;205,273201795429;0;0;0
7896382703973;14785;CIALIS 20MG C/4;ELI LILLY / LOGISTICA;;ST;30049099;26,33;04;04;002;0;10;0;352,03;352,029998779297;0;115,290000915527;205,343044482434;0;0;0
7893454410111;29864;CIANOTRAT;NUTRIFARM DO BRASIL IMP. EXP. INGREDIENTES LTDA;;ST;30049099;32,09;04;04;002;0;10;0;;15,5;0;65,9499969482422;-76,4973453870446;0;0;0
;5055;CIANOTRAT 5000 AMPOLA 2 ML;POPULAR;;ST;30045090;0;04;04;002;0;10;0;;6,61999988555908;0;2,48749995231628;166,130653767239;0;0;0
7896112453376;37917;CIAVOR (TADALAFILA) 20 MG CX C/2 CPR;BIOLAB SANUS FARMACEUTICA LTDA;;ST;30049099;0;04;04;002;0;10;0;;86,7399978637695;59;48,9599990844727;20,506538201124;0;0;0
;9007;CIBALENA A 2 X 10 CP;NOVARTIS OTC;;ST;30049024;0;04;04;002;0;10;0;;3,03999996185303;0;2,28999996185303;32,7510922486266;0;0;0
7896261000827;951;CIBALENA A C/ 4;NOVARTIS OTC;;ST;30049024;0;04;04;002;0;10;0;;2,26937508583069;0;1,0285416841507;120,640069410954;0;0;0
7896261005235;9008;CIBALENA A CART 4 X 4 CP;NOVARTIS OTC;;ST;30049024;0;04;04;002;0;10;0;;4,69000005722046;0;3,52999997138977;32,8611924995;0;0;0
;3675;CIBRAMOX 125MG/5 ML VD.C/80 ML;CIBRAN CIA BRAS.ANTIBIOTICOS;;ST;30041012;0;04;04;002;0;10;0;;6,15000009536743;0;4,40000009536743;39,7727264106766;0;0;0
7896286409148;3676;CIBRAMOX 250MG/5 ML VD C/120 ML;CIBRAN CIA BRAS.ANTIBIOTICOS;;ST;30041012;0;04;04;002;0;10;0;;15,5;0;11,210000038147;38,2694018488351;0;0;0
7896286409155;3674;CIBRAMOX 500 MG CX C/15 CPS.;CIBRAN CIA BRAS.ANTIBIOTICOS;;ST;30041012;0;04;04;002;0;10;0;;13,9799995422363;0;10,1099996566772;38,2789319186881;0;0;0
7891142136978;27513;CIBRATO 100MG C/10;MANTECORP / LOGISTICA;;ST;30049029;32,09;04;04;002;0;10;0;;29,0200004577637;0;13,0500001907349;122,375479184798;0;0;0
7891142136985;27514;CIBRATO 100MG C/30;MANTECORP / LOGISTICA;;ST;30049029;32,09;04;04;002;0;10;0;;75,9000015258789;0;33,2999992370605;127,927937732225;0;0;0
7899706124829;42866;CICAPLAST BAUME TUBO 20 ML;PERFUMARIA HIGIENE E LIMPEZA;;ST;33049910;0;04;04;002;0;5;0;;43,5999984741211;0;34,3499984741211;26,9286765965036;0;0;0
7898040320812;952;CICATRENE POM  C/20;FARMOQUIMICA;;ST;30049066;32,09;04;04;002;0;15;0;;18,3700008392334;0;7,69000005722046;138,881673635165;0;0;0
7898636190027;41567;CICATRICURE AGUA MICELAR FR 200 ML;GENOM;;ST;34013000;0;49;49;   ;0;0;0;;23,5;23,5;14,0100002288818;67,7373277378995;0;0;0
7898949409823;41249;CICATRICURE ANTIESTRIAS CREME 400 G;GENOM;;ST;33049910;0;04;04;002;0;5;0;;29,8999996185303;0;17,4799995422363;71,0526338761275;0;0;0
0650240018183;36840;CICATRICURE ANTIRUGAS CREME BG 60 G;GENOM;;ST;33049910;0;04;04;002;0;10;0;;69;69;49,1800003051758;40,300934468962;0;0;0
7898949409632;41608;CICATRICURE ANTIRUGAS CREME BG 60 G (NOVO);GENOM;;ST;33049910;0;04;04;002;0;0;0;;49,9000015258789;0;36,9000015258789;35,230350846687;0;0;0
650240018657;37871;CICATRICURE CONTORNO DOS OLHOS 8,5 G;GENOM;;ST;33049990;0;04;04;002;0;0;0;;46,9000015258789;46,9000015258789;34,9749984741211;34,0957929149916;0;0;0
7898636190928;42449;CICATRICURE CONTORNO DOS OLHOS 8,5 G;GENOMMA LABORATORIES DO BRASIL LTDA.;;ST;33049990;0;04;04;002;0;0;0;;46,9000015258789;0;34,1599998474121;37,2950870473495;0;0;0
7898636190997;41910;CICATRICURE CREME ANTI-IDADE FORMULA MELHORDA 60 G;GENOMMA LABORATORIES DO BRASIL LTDA.;;ST;33049910;0;04;04;002;0;0;0;;48,5;48,5;30,1399993896484;60,9157298677892;0;0;0
0650240013676;36440;CICATRICURE GEL 30 G;GENOM;;ST;33049990;0;04;04;002;0;5;0;;51,9000015258789;32,9000015258789;30,6200008392334;7,44611568959901;0;0;0
7898949409625;41159;CICATRICURE GEL BG 30 G (NOVO);GENOM;;ST;33049990;0;04;04;002;0;0;0;;35,9000015258789;35,9000015258789;21,8400001525879;64,3772952154719;0;0;0
7898949409762;41160;CICATRICURE GEL BG 60 G (NOVO);GENOMMA LABORATORIES DO BRASIL LTDA.;;ST;33049990;0;04;04;002;0;0;0;;48,9000015258789;0;27,9300003051758;75,0805620894215;0;0;0
0650240019036;36969;CICATRICURE KIT DERMO ABRASIVO;GENOM;;ST;33049910;0;04;04;002;0;10;0;;115;100;84,2799987792969;18,6521137261391;0;0;0
7898949409779;41568;CICATRICURE LENCO DEMAQUILANTE C/20 UNID.;GENOM;;ST;34011900;0;49;49;   ;0;5;0;;19,8999996185303;19,8999996185303;13,8033332824707;44,1680731117456;0;0;0
7898636190706;44405;CICATRICURE SERUM CLARE C/ 10 FR 30 ML;GENOMMA LABORATORIES DO BRASIL LTDA.;;ST;33049990;0;04;04;002;0;0;0;;100;0;64,4100036621094;55,2553862977456;0;0;0
7896112168133;35806;CICATRIDERM GEL 15 G;TEUTO - LABORATORIO TEUTO BRASILEIRO S/A;;ST;33059000;26,33;04;04;002;0;5;0;;36;28,8999996185303;21,7299995422363;32,995859306659;0;0;0
7896006214212;38408;CICATRIGEL BG 30 G;UNIAO QUIMICA COMERCIAL;;ST;33049990;0;04;04;002;0;10;0;;28,6100006103516;22;8,81669998168945;149,526467336868;0;0;0
7897947609907;37990;CICATRIMED CREME C/60 G;CIMED;;ST;33049910;0;04;04;002;0;10;0;;34;34;13,25;156,603773584906;0;0;0
7897947609235;37991;CICATRIMED GEL C/30 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33049990;0;04;04;002;0;5;0;;28;28;14,1666669845581;97,647054388449;0;0;0
7891010028213;953;CICATRIZAN 20G;JOHNSON & JOHNSON;;ST;30042079;0;04;04;002;0;10;0;;9,34000015258789;0;7,01999998092651;33,0484355835451;0;0;0
7896672202278;33449;CICLADOL;FARMALAB CHIESI;;ST;30039083;32,09;04;04;002;0;15;0;53,45;53,4500007629395;0;16,2099990844727;229,734754976874;0;0;0
7896672202476;33447;CICLADOL;FARMALAB CHIESI;;ST;30049099;0;04;04;002;0;15;0;;68,6800003051758;0;41,060001373291;67,2674086899841;0;0;0
7896672202469;33448;CICLADOL;FARMALAB CHIESI;;ST;30049073;0;04;04;002;0;15;0;;46,9799995422363;0;24,6299991607666;90,7430009866638;0;0;0
7896672202285;955;CICLADOL C/ 10;FARMALAB CHIESI;;ST;30049099;0;04;04;002;0;10;0;105,12;105,120002746582;0;27,0799999237061;288,183172240555;0;0;0
7896241201268;954;CICLADOL CPR COM 05;FARMALAB CHIESI;;ST;30049099;0;04;04;002;0;10;0;;14,0699996948242;0;10,1800003051758;38,2121736054434;0;0;0
7896493700052;3290;CICLADOL SACHETS;FARMALAB CHIESI;;ST;30049099;0;04;04;002;0;10;0;;19,2800006866455;0;13,9499998092651;38,2078921165315;0;0;0
7896493700045;956;CICLADOL SUP COM 05;FARMALAB CHIESI;;ST;30049073;0;04;04;002;0;10;0;;16,6000003814697;0;12,0100002288818;38,2181520825436;0;0;0
7895296348010;42473;CICLALGIN (LISINA CLON.) 125 MG CX C/16 CPR;NOVA QUIMICA;;ST;30049039;0;04;04;002;0;10;0;;33,9500007629395;19,8999996185303;10,1800003051758;95,4813263454677;0;0;0
;42472;CICLALGIN (LISINA CLON.) 125 MG CX C/16 CPR;NOVA QUIMICA;;ST;30049039;0;04;04;002;0;10;0;;24,7900009155273;19,8999996185303;10,1999998092651;95,0980391240221;0;0;0
7896472510511;31243;CICLATRY;MULTILAB;;ST;30049069;32,09;04;04;002;0;10;0;53,67;53,6699981689453;0;21,5;149,627898460211;0;0;0
7896622302515;13999;CICLAVIX;FITOLUPER;;ST;30049069;0;04;04;002;0;10;0;;23,9500007629395;0;11,3699998855591;110,6420492876;0;0;0
7896006234067;2610;CICLO 21 C/21 CPR (UNIAO);UNIAO QUIMICA COMERCIAL;;ST;30066000;32,09;04;04;002;0;0;1;11,41;11,4099998474121;10;7,21333312988281;38,6321665718281;11,4099998474121;10;7,21333312988281
7896006234005;21791;CICLO 21 C/3 X 21;UNIAO QUIMICA COMERCIAL;;ST;30043939;0;04;04;002;0;10;0;;10,6999998092651;0;3,8033332824707;181,332163515111;0;0;0
7896004726908;30027;CICLOBENZAPRINA CLOR. 10 MG CX C/ 10 CPR;EMS GENERICO;;ST;30049039;26,33;04;04;002;0;10;0;14,39;14,3900003433228;8;1,9816666841507;303,700585168219;0;0;0
7896181901341;38510;CICLOBENZAPRINA CLOR. 10 MG CX C/ 30 CPR;BIOSINTETICA;;ST;30049099;0;04;04;002;0;0;0;41,02;41,0200004577637;19;5,17000007629395;267,504830166655;0;0;0
7895296033077;35097;CICLOBENZAPRINA CLOR. 10 MG CX C/ 30 CPR;NOVA QUIMICA;;ST;30049039;26,33;04;04;002;0;10;0;;34,4599990844727;19;5,94999980926514;219,327741328896;0;0;0
7894916146135;31351;CICLOBENZAPRINA CLOR. 10 MG CX C/ 30 CPR;LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;;ST;30049039;26,33;04;04;002;0;10;0;;34,4500007629395;19;6,69000005722046;184,005976644103;0;0;0
7896004730189;30028;CICLOBENZAPRINA CLOR. 10 MG CX C/ 30 CPR;EMS GENERICO;;ST;30049039;26,33;04;04;002;0;0;0;43,21;43,2099990844727;19;3,50999999046326;441,310542781293;0;0;0
7898095341305;23193;CICLOBENZAPRINA CLOR. 10 MG CX C/ 30 CPR;NEO QUIMICA;;ST;30049039;32,09;04;04;002;3;15;0;41,67;41,6699981689453;19;6,36416673660278;198,546546411546;0;0;0
7896004730165;33872;CICLOBENZAPRINA CLOR. 10 MG CX C/ 30 CPR;GERMED GENERICO;;ST;30049039;26,33;04;04;002;0;10;0;43,2;43,2000007629395;19;6,42999982833862;195,489899023982;0;0;0
7896523214658;41610;CICLOBENZAPRINA CLOR. 10 MG CX C/ 30 CPR;CIMED;;ST;30049099;0;04;04;002;0;0;0;27,94;27,9400005340576;19;3,51049995422363;441,233449587153;0;0;0
7899095257726;42653;CICLOBENZAPRINA CLOR. 10 MG CX C/ 30 CPR;GEOLAB IND. FARMACEUTICA LTDA;;ST;30049039;0;04;04;002;0;0;0;26,49;26,4899997711182;19;6,26999998092651;203,030303952128;0;0;0
7898060139951;44908;CICLOBENZAPRINA CLOR. 10 MG CX C/ 30 CPR;GLOBO PHARMA;;ST;30049039;0;04;04;002;0;0;0;27,98;27,9799995422363;19;4,14200019836426;358,715574361957;0;0;0
7898075315258;39665;CICLOBENZAPRINA CLOR. 10 MG CX C/ 30 CPR;CIMED;;ST;30049099;0;04;04;002;0;10;0;;22,2900009155273;19;4,2350001335144;348,642252679999;0;0;0
7895296033039;35095;CICLOBENZAPRINA CLOR. 10 MG CX C/10 CPR;NOVA QUIMICA;;ST;30049099;32,09;04;04;002;0;5;0;;10,0500001907349;8;2,02166676521301;295,713088707628;0;0;0
7896004726922;33870;CICLOBENZAPRINA CLOR. 10 MG CX C/10 CPR;GERMED GENERICO;;ST;30049039;26,33;04;04;002;0;10;0;;11,4700002670288;8;2,20250010490417;263,223592234429;0;0;0
7895296033053;35096;CICLOBENZAPRINA CLOR. 10 MG CX C/15 CPR;NOVA QUIMICA;;ST;30049039;26,33;04;04;002;0;0;0;21,54;21,5400009155273;12;4,17000007629395;187,769778907652;0;0;0
7894916146128;31350;CICLOBENZAPRINA CLOR. 10 MG CX C/15 CPR;LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;;ST;30049039;26,33;04;04;002;0;0;0;;18,8199996948242;12;3,76999998092651;218,302388878285;0;0;0
7896004730196;30029;CICLOBENZAPRINA CLOR. 10 MG CX C/15 CPR;EMS GENERICO;;ST;30049039;26,33;04;04;002;0;0;0;21,61;21,6100006103516;12;2,77250003814697;332,822356533503;0;0;0
7896181901327;6280;CICLOBENZAPRINA CLOR. 10 MG CX C/15 CPR;BIOSINTETICA;;ST;30049099;26,33;04;04;002;0;0;0;20,36;20,3600006103516;12;4,55083322525024;163,687975499039;0;0;0
7896004730172;33871;CICLOBENZAPRINA CLOR. 10 MG CX C/15 CPR;GERMED GENERICO;;ST;30049099;26,33;04;04;002;0;0;0;21,6;21,6000003814697;12;3,33999991416931;259,281446358495;0;0;0
7896523214641;40179;CICLOBENZAPRINA CLOR. 10 MG CX C/15 CPR;CIMED;;ST;30049099;0;04;04;002;0;10;0;14,54;14,539999961853;12;2,58759999275208;363,750194528222;0;0;0
7898060139944;44686;CICLOBENZAPRINA CLOR. 10 MG CX C/15 CPR;GLOBO PHARMA;;ST;30049039;0;04;04;002;0;0;0;16,69;16,6900005340576;12;3,28999996185303;264,741645566501;0;0;0
7899547501667;47588;CICLOBENZAPRINA CLOR. 10 MG CX C/15 CPR;PRATI,DONADUZZI;;ST;30049039;0;04;04;002;0;0;0;13,58;13,5799999237061;12;3,13000011444092;283,386567452041;0;0;0
